datetime,consumption,production,nuclear,wind,hydroelectric,oil_gas,coal,solar,biomass
2024-03-24 10:00:00,4763,4989,1399,279,1002,1023,527,689,66
2024-03-24 11:00:00,4679,5438,1397,521,1028,1091,539,793,66
2024-03-24 12:00:00,4739,5260,1397,440,1021,1076,548,712,66
2024-03-24 13:00:00,4784,4978,1397,470,850,980,540,673,65
2024-03-24 14:00:00,4781,4930,1399,520,925,921,526,571,66
2024-03-24 15:00:00,4997,5134,1399,515,1028,1083,555,489,66
2024-03-24 16:00:00,5368,5734,1401,847,1363,1137,609,308,65
2024-03-24 17:00:00,5818,6525,1399,695,2431,1209,653,69,67
2024-03-24 18:00:00,6264,6773,1398,842,2579,1233,652,1,67
2024-03-24 19:00:00,6594,7024,1399,900,2757,1249,652,0,66
2024-03-24 20:00:00,6566,6890,1397,969,2573,1238,646,0,65
2024-03-24 21:00:00,6366,6517,1398,829,2326,1252,647,0,66
2024-03-24 22:00:00,5947,6313,1399,658,2291,1245,651,0,67
2024-03-24 23:00:00,5547,6314,1397,820,2156,1237,637,0,66
2024-03-25 00:00:00,5242,6202,1398,1168,1705,1228,635,0,66
2024-03-25 01:00:00,5158,6780,1397,1942,1516,1279,579,0,66
2024-03-25 02:00:00,5027,6706,1398,1845,1490,1332,572,0,66
2024-03-25 03:00:00,5002,6893,1399,1648,1564,1648,567,0,66
2024-03-25 04:00:00,5088,6900,1396,1506,1653,1654,625,0,67
2024-03-25 05:00:00,5296,6802,1396,1367,1697,1653,625,0,66
2024-03-25 06:00:00,5914,6810,1394,1160,1892,1675,626,0,65
2024-03-25 07:00:00,6615,7514,1398,1217,2451,1687,642,51,67
2024-03-25 08:00:00,7084,7888,1397,1736,2266,1625,567,217,71
2024-03-25 09:00:00,7054,8186,1345,2275,1979,1624,543,349,71
2024-03-25 10:00:00,6773,8174,1328,2262,1829,1610,551,525,69
2024-03-25 11:00:00,6474,8081,1329,2269,1728,1556,549,579,70
2024-03-25 12:00:00,6374,7834,1313,2431,1454,1515,542,509,68
2024-03-25 13:00:00,6492,7934,1334,2429,1406,1503,515,675,69
2024-03-25 14:00:00,6212,7952,1326,2529,1235,1461,518,812,68
2024-03-25 15:00:00,6331,8028,1346,2494,1508,1498,525,586,69
2024-03-25 16:00:00,6365,8184,1332,2228,1945,1632,550,426,70
2024-03-25 17:00:00,6679,8049,1338,1783,2390,1653,591,220,69
2024-03-25 18:00:00,7098,8273,1359,1598,2931,1677,618,18,70
2024-03-25 19:00:00,7561,8370,1362,1539,3068,1700,630,0,70
2024-03-25 20:00:00,7599,8463,1367,2088,2601,1691,646,0,69
2024-03-25 21:00:00,7215,8302,1370,2105,2429,1680,647,0,70
2024-03-25 22:00:00,6646,8257,1370,2154,2331,1694,640,0,67
2024-03-25 23:00:00,6222,8163,1372,2239,2176,1680,629,0,66
2024-03-26 00:00:00,5846,7654,1370,2179,1686,1707,643,0,67
2024-03-26 01:00:00,5715,7670,1373,2231,1736,1626,638,0,67
2024-03-26 02:00:00,5629,7724,1376,2196,1823,1621,641,0,67
2024-03-26 03:00:00,5617,7786,1380,2257,1826,1616,638,0,69
2024-03-26 04:00:00,5677,7688,1384,2200,1805,1599,630,0,67
2024-03-26 05:00:00,5898,7451,1383,1931,1813,1618,637,0,67
2024-03-26 06:00:00,6298,7303,1385,1731,1922,1566,614,13,68
2024-03-26 07:00:00,6761,7415,1382,1387,2258,1461,636,219,70
2024-03-26 08:00:00,6934,7380,1385,1040,2297,1356,635,597,70
2024-03-26 09:00:00,6493,7085,1386,848,2085,1289,553,855,69
2024-03-26 10:00:00,6127,7245,1381,826,2062,1337,542,1028,68
2024-03-26 11:00:00,5927,7179,1381,807,1961,1296,549,1114,69
2024-03-26 12:00:00,5633,6875,1384,575,1879,1287,550,1130,68
2024-03-26 13:00:00,5728,6732,1388,490,1848,1280,550,1105,68
2024-03-26 14:00:00,5716,6642,1388,443,1851,1304,553,1033,68
2024-03-26 15:00:00,5845,6260,1387,243,1861,1304,558,836,68
2024-03-26 16:00:00,6309,6270,1390,116,2075,1537,534,547,69
2024-03-26 17:00:00,6696,6214,1387,82,2286,1637,556,195,68
2024-03-26 18:00:00,7188,6257,1383,128,2353,1656,648,19,68
2024-03-26 19:00:00,7692,6802,1384,433,2596,1678,643,0,69
2024-03-26 20:00:00,7605,7122,1387,715,2623,1688,642,0,68
2024-03-26 21:00:00,7315,7227,1382,1085,2377,1673,641,0,68
2024-03-26 22:00:00,6683,7264,1385,1202,2307,1677,626,0,67
2024-03-26 23:00:00,6153,7044,1387,1116,2165,1678,630,0,66
2024-03-27 00:00:00,5811,6539,1385,1110,1757,1569,652,0,65
2024-03-27 01:00:00,5628,6544,1384,1001,1778,1654,656,0,66
2024-03-27 02:00:00,5471,6687,1383,1162,1771,1649,654,0,67
2024-03-27 03:00:00,5465,6828,1385,1388,1740,1607,643,0,66
2024-03-27 04:00:00,5549,6904,1382,1537,1711,1578,629,0,67
2024-03-27 05:00:00,5682,6988,1385,1593,1737,1577,629,0,67
2024-03-27 06:00:00,6049,7177,1383,1683,1853,1563,615,2,67
2024-03-27 07:00:00,6836,7745,1385,1731,2203,1659,641,52,69
2024-03-27 08:00:00,7205,8133,1386,1863,2311,1644,643,195,71
2024-03-27 09:00:00,7148,7779,1357,2004,1969,1410,634,338,66
2024-03-27 10:00:00,6814,7836,1348,2018,1952,1336,623,489,68
2024-03-27 11:00:00,6462,7995,1377,2128,1828,1294,625,671,69
2024-03-27 12:00:00,6275,7959,1348,2325,1584,1246,566,819,69
2024-03-27 13:00:00,6253,7850,1372,2386,1406,1255,530,830,69
2024-03-27 14:00:00,6140,7808,1344,2342,1452,1263,541,791,69
2024-03-27 15:00:00,6204,7769,1355,2363,1494,1281,564,638,69
2024-03-27 16:00:00,6501,8192,1381,2439,1925,1464,531,382,69
2024-03-27 17:00:00,6785,8050,1378,2324,2119,1498,524,135,71
2024-03-27 18:00:00,7213,8320,1380,2180,2443,1617,618,7,71
2024-03-27 19:00:00,7700,8406,1380,2138,2528,1645,644,0,69
2024-03-27 20:00:00,7610,8449,1378,2103,2599,1652,648,0,68
2024-03-27 21:00:00,7253,8353,1378,2144,2507,1626,630,0,67
2024-03-27 22:00:00,6674,8229,1379,2108,2397,1643,634,0,67
2024-03-27 23:00:00,6183,7915,1381,2015,2166,1636,636,0,68
2024-03-28 00:00:00,5778,7544,1388,2058,1739,1650,641,0,68
2024-03-28 01:00:00,5520,7172,1388,2069,1558,1455,634,0,68
2024-03-28 02:00:00,5496,7160,1389,2043,1582,1437,642,0,67
2024-03-28 03:00:00,5398,7054,1386,1963,1574,1422,640,0,69
2024-03-28 04:00:00,5460,7072,1386,1974,1579,1422,640,0,69
2024-03-28 05:00:00,5627,7153,1386,1969,1672,1428,640,0,69
2024-03-28 06:00:00,5981,7196,1386,1928,1818,1375,616,2,68
2024-03-28 07:00:00,6777,7416,1388,1827,2072,1371,637,47,70
2024-03-28 08:00:00,7277,7776,1387,1748,2392,1392,638,145,71
2024-03-28 09:00:00,7142,7465,1285,1506,2423,1286,647,244,69
2024-03-28 10:00:00,6854,7557,1330,1367,2480,1272,659,375,71
2024-03-28 11:00:00,6391,7064,1332,1218,2002,1248,605,585,72
2024-03-28 12:00:00,6018,6998,1325,1577,1445,1207,599,775,68
2024-03-28 13:00:00,5874,6929,1355,1706,1143,1199,520,935,70
2024-03-28 14:00:00,5743,6748,1340,1342,1315,1224,553,903,70
2024-03-28 15:00:00,5897,7167,1308,2234,1078,1174,520,782,70
2024-03-28 16:00:00,6197,7641,1315,2383,1596,1228,543,503,69
2024-03-28 17:00:00,6525,7459,1330,2019,1914,1360,516,250,69
2024-03-28 18:00:00,6838,7441,1362,1671,2236,1440,634,26,71
2024-03-28 19:00:00,7425,7633,1360,1424,2559,1580,637,4,67
2024-03-28 20:00:00,7483,7751,1359,1308,2766,1608,639,0,70
2024-03-28 21:00:00,7086,7338,1363,1242,2405,1626,633,0,68
2024-03-28 22:00:00,6503,6950,1378,927,2405,1526,647,0,67
2024-03-28 23:00:00,6009,6438,1379,731,2241,1382,639,0,66
2024-03-29 00:00:00,5675,5979,1379,717,1923,1265,626,0,68
2024-03-29 01:00:00,5503,5672,1379,812,1630,1160,626,0,66
2024-03-29 02:00:00,5338,5668,1385,915,1499,1163,640,0,65
2024-03-29 03:00:00,5380,5749,1388,990,1520,1155,632,0,65
2024-03-29 04:00:00,5375,5824,1386,1065,1523,1155,630,0,65
2024-03-29 05:00:00,5554,5946,1385,1136,1552,1170,636,0,66
2024-03-29 06:00:00,5799,6044,1382,1042,1768,1162,616,9,64
2024-03-29 07:00:00,6185,6608,1380,1346,1906,1110,611,188,65
2024-03-29 08:00:00,6196,6743,1383,1615,1556,1083,517,521,63
2024-03-29 09:00:00,5948,6846,1357,1397,1564,1100,528,834,65
2024-03-29 10:00:00,5538,6475,1323,1187,1250,1101,528,1015,67
2024-03-29 11:00:00,5259,6370,1366,1068,1213,1003,529,1123,67
2024-03-29 12:00:00,5157,6399,1349,1071,1269,968,537,1137,67
2024-03-29 13:00:00,5239,6533,1369,1168,1261,1008,539,1119,67
2024-03-29 14:00:00,5302,6617,1369,1157,1411,1019,548,1044,68
2024-03-29 15:00:00,5484,6624,1368,1100,1562,1114,548,865,67
2024-03-29 16:00:00,5850,6448,1381,1249,1541,1118,549,539,68
2024-03-29 17:00:00,6329,5986,1380,886,1722,1151,574,198,68
2024-03-29 18:00:00,6738,6097,1379,737,2127,1164,605,15,68
2024-03-29 19:00:00,7372,6305,1378,749,2323,1161,626,1,67
2024-03-29 20:00:00,7226,6177,1381,679,2273,1157,624,0,63
2024-03-29 21:00:00,6970,6006,1378,563,2218,1156,629,0,63
2024-03-29 22:00:00,6326,5596,1383,361,2006,1161,621,0,64
2024-03-29 23:00:00,5814,5182,1387,125,1821,1168,617,0,65
2024-03-30 00:00:00,5434,5344,1387,369,1723,1186,615,0,64
2024-03-30 01:00:00,5290,5161,1389,378,1697,1162,470,0,65
2024-03-30 02:00:00,5183,5068,1390,278,1679,1154,504,0,64
2024-03-30 03:00:00,5148,5120,1391,307,1676,1163,517,0,65
2024-03-30 04:00:00,5129,5175,1394,347,1670,1170,529,0,66
2024-03-30 05:00:00,5211,5172,1393,313,1691,1179,531,0,67
2024-03-30 06:00:00,5237,5281,1392,309,1810,1174,517,12,66
2024-03-30 07:00:00,5350,5552,1396,293,1959,1158,531,148,65
2024-03-30 08:00:00,5370,5964,1394,265,2165,1113,549,412,67
2024-03-30 09:00:00,5219,5994,1394,400,1825,1056,509,742,66
2024-03-30 10:00:00,4947,5735,1400,478,1346,1047,502,897,65
2024-03-30 11:00:00,4911,5747,1396,653,1190,1025,445,971,65
2024-03-30 12:00:00,4754,6170,1394,1231,982,997,424,1072,66
2024-03-30 13:00:00,4667,6485,1396,1522,1016,982,435,1065,68
2024-03-30 14:00:00,4690,6471,1396,1483,1089,989,471,975,66
2024-03-30 15:00:00,4882,6528,1395,1466,1263,1013,528,796,66
2024-03-30 16:00:00,5282,6876,1394,1534,1829,1025,529,498,64
2024-03-30 17:00:00,5772,6739,1394,1580,1965,1027,526,183,64
2024-03-30 18:00:00,6149,6931,1396,1800,2170,1019,469,11,65
2024-03-30 19:00:00,6657,7400,1391,2033,2424,1037,448,0,67
2024-03-30 20:00:00,6561,7432,1397,2093,2413,1022,435,0,65
2024-03-30 21:00:00,6290,7096,1393,1924,2164,1042,506,0,66
2024-03-30 22:00:00,5738,6914,1391,1843,2030,1081,514,0,63
2024-03-30 23:00:00,5323,6668,1392,1673,1934,1086,516,0,65
