datetime,temp,feelslike,dew,humidity,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,has_snow,has_solarradiation,icon_cloudy,icon_fog,icon_partly_cloudy,icon_rain,icon_snow,ckwh,consumption,production,nuclear,wind,hydroelectric,oil_gas,coal,solar,biomass
2024-02-13 19:00:00,10.2,10.2,6.8,79.93,7.2,3.8,222.0,1008.6,90.0,19.1,0,0,0.0,0.0,1.0,0.0,0.0,10.25,7680,7245,1365,494,2925,1523,878,0,60
2024-02-13 20:00:00,9.2,8.3,7.6,89.97,5.4,6.9,223.0,1009.3,100.0,4.8,0,0,0.0,0.0,0.0,1.0,0.0,10.63,7564,7329,1373,741,2787,1491,879,0,58
2024-02-13 21:00:00,8.8,8.8,7.6,92.28,4.7,3.6,232.0,1009.9,99.2,10.2,0,0,1.0,0.0,0.0,0.0,0.0,9.81,7174,7380,1380,871,2700,1495,875,0,58
2024-02-13 22:00:00,8.6,8.6,7.5,93.11,8.6,0.4,61.0,1010.6,100.0,10.1,0,0,1.0,0.0,0.0,0.0,0.0,9.4,6552,7375,1383,1109,2487,1497,841,0,58
2024-02-13 23:00:00,8.4,8.4,7.5,93.9,11.9,3.9,100.0,1011.2,100.0,6.0,0,0,1.0,0.0,0.0,0.0,0.0,8.87,6156,7209,1387,1257,2262,1495,748,0,58
2024-02-14 00:00:00,8.1,8.1,6.8,91.83,16.6,3.7,120.0,1012.0,100.0,9.6,0,0,1.0,0.0,0.0,0.0,0.0,7.86,5763,6815,1385,1252,1817,1487,814,0,59
2024-02-14 01:00:00,7.6,7.6,6.4,91.6,13.3,3.6,190.0,1012.5,100.0,19.6,0,0,1.0,0.0,0.0,0.0,0.0,5.69,5580,6875,1386,1339,1760,1472,861,0,56
2024-02-14 02:00:00,7.5,7.5,6.1,90.98,5.4,3.6,201.0,1012.8,100.0,20.0,0,0,0.0,0.0,0.0,1.0,0.0,6.06,5447,6991,1387,1449,1759,1475,862,0,56
2024-02-14 03:00:00,7.3,7.3,5.9,90.37,5.8,3.6,211.0,1013.3,100.0,19.6,0,0,1.0,0.0,0.0,0.0,0.0,5.93,5440,6994,1391,1510,1809,1484,743,0,58
2024-02-14 04:00:00,7.1,7.1,5.7,90.44,5.0,3.6,212.0,1013.5,100.0,19.7,0,0,1.0,0.0,0.0,0.0,0.0,5.58,5472,7047,1392,1480,1887,1480,748,0,59
2024-02-14 05:00:00,7.0,7.0,5.2,88.07,2.9,3.6,244.0,1014.0,99.8,19.9,0,0,1.0,0.0,0.0,0.0,0.0,5.48,5732,7177,1391,1608,1888,1480,752,0,58
2024-02-14 06:00:00,6.9,6.9,5.2,89.06,6.1,3.7,252.0,1014.6,99.2,19.7,0,0,1.0,0.0,0.0,0.0,0.0,5.51,6276,7421,1391,1833,1922,1479,737,0,58
2024-02-14 07:00:00,7.0,7.0,4.9,86.5,6.8,3.7,260.0,1015.2,77.9,19.6,0,0,0.0,0.0,1.0,0.0,0.0,6.88,7007,7762,1393,1890,2190,1486,739,3,58
2024-02-14 08:00:00,7.0,5.8,5.1,87.97,9.0,7.0,271.0,1015.9,61.7,19.9,0,0,0.0,0.0,0.0,1.0,0.0,8.6,7470,8216,1391,1727,2729,1492,760,57,58
2024-02-14 09:00:00,7.6,6.4,5.2,84.53,12.6,7.2,250.0,1016.6,42.2,19.8,0,1,0.0,0.0,1.0,0.0,0.0,9.14,7423,8100,1389,1916,2244,1499,827,165,58
2024-02-14 10:00:00,8.3,7.2,5.6,82.77,17.6,7.3,251.0,1017.2,90.8,20.0,0,1,1.0,0.0,0.0,0.0,0.0,8.99,7437,8323,1298,1991,2375,1484,814,299,58
2024-02-14 11:00:00,8.6,7.6,5.6,80.95,27.4,7.3,260.0,1017.7,100.0,19.4,0,1,1.0,0.0,0.0,0.0,0.0,6.97,7174,8293,1341,2042,2208,1470,767,406,57
2024-02-14 12:00:00,9.4,7.8,5.7,77.79,25.2,10.6,242.0,1018.0,100.0,19.4,0,1,1.0,0.0,0.0,0.0,0.0,6.39,7042,8522,1347,2219,2255,1469,742,432,57
2024-02-14 13:00:00,9.6,8.7,6.0,78.62,18.4,7.0,242.0,1017.9,100.0,20.0,0,1,1.0,0.0,0.0,0.0,0.0,6.33,7034,8419,1345,2107,2236,1475,759,438,57
2024-02-14 14:00:00,10.4,10.4,5.7,72.9,10.8,3.8,246.0,1017.6,99.2,20.0,0,1,1.0,0.0,0.0,0.0,0.0,6.2,7049,8658,1351,2215,2417,1472,774,368,57
2024-02-14 15:00:00,11.2,11.2,5.7,68.81,12.2,3.8,262.0,1017.7,90.0,20.0,0,0,0.0,0.0,1.0,0.0,0.0,6.13,7042,8726,1366,2305,2431,1477,815,272,58
2024-02-14 16:00:00,11.5,11.5,3.8,59.22,7.6,0.4,11.0,1017.8,89.9,20.0,0,0,0.0,0.0,1.0,0.0,0.0,6.72,7130,8697,1367,2416,2381,1479,851,142,58
2024-02-14 17:00:00,10.3,10.3,6.0,74.81,9.0,3.9,84.0,1018.3,89.5,19.9,0,0,0.0,0.0,1.0,0.0,0.0,7.38,7319,8487,1370,2446,2355,1479,761,18,57
2024-02-14 18:00:00,8.6,8.6,5.6,81.33,9.7,3.9,101.0,1018.9,90.0,20.0,0,0,0.0,0.0,1.0,0.0,0.0,8.82,7745,8827,1366,2503,2667,1506,725,0,60
2024-02-14 19:00:00,8.4,8.4,4.5,76.76,11.9,3.9,120.0,1019.8,100.0,20.0,0,0,1.0,0.0,0.0,0.0,0.0,9.53,7862,9006,1369,2584,2749,1510,735,0,59
2024-02-14 20:00:00,8.4,8.4,3.6,71.84,11.5,3.6,140.0,1020.3,100.0,20.0,0,0,1.0,0.0,0.0,0.0,0.0,9.73,7728,8871,1377,2589,2610,1508,726,0,58
2024-02-14 21:00:00,7.4,7.4,1.9,68.02,16.6,3.9,111.0,1021.0,100.0,20.0,0,0,1.0,0.0,0.0,0.0,0.0,9.35,7274,8620,1386,2532,2399,1514,732,0,58
2024-02-14 22:00:00,6.6,6.6,1.6,70.39,18.0,3.9,90.0,1021.6,90.8,20.0,0,0,1.0,0.0,0.0,0.0,0.0,8.53,6800,8545,1383,2382,2453,1511,754,0,58
2024-02-14 23:00:00,6.1,6.1,1.3,71.37,16.9,3.7,109.0,1021.8,100.0,20.0,0,0,1.0,0.0,0.0,0.0,0.0,7.62,6318,8496,1381,2381,2355,1514,805,0,58
2024-02-15 00:00:00,5.6,5.6,1.1,72.76,14.0,3.6,110.0,1021.9,90.8,20.0,0,0,1.0,0.0,0.0,0.0,0.0,6.82,6047,8136,1387,2391,1886,1531,884,0,58
2024-02-15 01:00:00,4.6,4.6,0.8,76.59,12.6,3.6,133.0,1022.1,90.6,20.0,0,0,1.0,0.0,0.0,0.0,0.0,6.38,5775,8432,1388,2373,2252,1482,882,0,58
2024-02-15 02:00:00,3.5,3.5,0.1,78.29,8.6,0.1,153.0,1022.2,80.3,19.8,0,0,0.0,0.0,1.0,0.0,0.0,2.01,5680,8416,1386,2357,2253,1481,882,0,58
2024-02-15 03:00:00,2.5,2.5,-0.2,82.37,9.0,0.1,276.0,1022.3,60.4,18.5,0,0,0.0,0.0,1.0,0.0,0.0,2.16,5636,8407,1391,2440,2201,1456,861,0,57
2024-02-15 04:00:00,3.6,3.6,0.8,81.75,4.7,3.5,227.0,1022.3,99.2,14.8,0,0,1.0,0.0,0.0,0.0,0.0,2.23,5614,8501,1388,2499,2258,1446,850,0,58
2024-02-15 05:00:00,4.0,4.0,0.8,80.08,4.3,3.6,225.0,1022.5,100.0,15.8,0,0,1.0,0.0,0.0,0.0,0.0,2.97,5840,8480,1388,2534,2235,1452,815,0,57
2024-02-15 06:00:00,3.7,3.7,0.6,80.18,5.8,3.7,242.0,1022.5,87.0,17.6,0,0,0.0,0.0,1.0,0.0,0.0,3.1,6352,8546,1387,2471,2389,1474,755,0,58
2024-02-15 07:00:00,3.1,1.3,0.5,82.77,5.8,7.0,269.0,1022.7,29.2,17.4,0,0,0.0,0.0,1.0,0.0,0.0,5.15,7146,8729,1386,2425,2579,1515,762,2,58
2024-02-15 08:00:00,3.0,3.0,0.4,82.48,6.8,3.7,241.0,1023.2,32.2,17.6,0,0,0.0,0.0,1.0,0.0,0.0,7.97,7514,8892,1392,2500,2575,1511,731,123,58
2024-02-15 09:00:00,4.6,4.6,0.7,75.82,10.1,3.9,262.0,1023.7,89.8,18.8,0,0,0.0,0.0,1.0,0.0,0.0,8.42,7420,8914,1388,2369,2480,1511,741,366,57
2024-02-15 10:00:00,5.6,4.0,0.7,70.8,14.8,7.3,252.0,1023.8,99.3,18.8,0,1,1.0,0.0,0.0,0.0,0.0,7.81,6786,8657,1344,2197,2268,1443,747,597,56
2024-02-15 11:00:00,6.3,4.2,0.6,66.59,19.1,10.6,250.0,1023.6,99.3,20.0,0,1,1.0,0.0,0.0,0.0,0.0,3.89,6707,8411,1356,1931,2076,1437,803,752,54
2024-02-15 12:00:00,7.8,6.6,1.4,63.65,18.7,7.5,241.0,1023.5,87.6,19.9,0,1,0.0,0.0,1.0,0.0,0.0,1.01,6400,7907,1372,1672,1714,1438,803,852,55
2024-02-15 13:00:00,9.8,8.9,1.6,56.78,18.4,7.5,262.0,1022.7,59.2,20.0,0,1,0.0,0.0,1.0,0.0,0.0,1.01,6432,7770,1363,1476,1781,1453,811,829,56
2024-02-15 14:00:00,11.0,11.0,1.5,52.02,18.4,3.9,245.0,1022.1,50.1,20.0,0,1,0.0,0.0,1.0,0.0,0.0,1.01,6412,8339,1379,1612,2263,1445,806,774,58
2024-02-15 15:00:00,11.8,11.8,1.2,48.01,17.6,3.9,306.0,1021.8,59.2,20.0,0,1,0.0,0.0,1.0,0.0,0.0,1.5,6545,8424,1354,1567,2518,1484,832,608,57
2024-02-15 16:00:00,12.1,12.1,1.4,47.76,16.2,3.8,309.0,1021.7,80.7,20.0,0,1,0.0,0.0,1.0,0.0,0.0,6.03,6879,8336,1362,1785,2504,1490,836,305,55
2024-02-15 17:00:00,11.6,11.6,1.1,48.5,15.1,3.9,29.0,1021.7,90.1,20.0,0,0,1.0,0.0,0.0,0.0,0.0,7.62,7289,8321,1382,2155,2368,1508,800,50,58
2024-02-15 18:00:00,11.0,11.0,1.6,52.2,9.4,7.2,11.0,1022.0,90.1,20.0,0,0,1.0,0.0,0.0,0.0,0.0,8.9,7781,8409,1377,2102,2495,1516,855,2,59
2024-02-15 19:00:00,10.2,10.2,1.6,55.19,10.8,3.7,29.0,1022.7,100.0,20.0,0,0,1.0,0.0,0.0,0.0,0.0,9.45,7794,8472,1380,2055,2659,1517,803,0,59
2024-02-15 20:00:00,9.8,9.8,1.3,55.54,7.9,3.6,39.0,1023.2,100.0,20.0,0,0,1.0,0.0,0.0,0.0,0.0,9.53,7645,8373,1377,2130,2552,1522,732,0,57
2024-02-15 21:00:00,9.3,9.3,1.8,59.22,14.4,3.7,95.0,1023.6,99.4,20.0,0,0,1.0,0.0,0.0,0.0,0.0,8.99,7313,8192,1378,1989,2522,1518,728,0,58
2024-02-15 22:00:00,8.0,8.0,2.0,65.81,14.4,0.1,67.0,1023.8,100.0,20.0,0,0,1.0,0.0,0.0,0.0,0.0,8.27,6719,8051,1380,1808,2553,1508,743,0,57
2024-02-15 23:00:00,7.1,7.1,0.9,64.73,11.2,4.0,66.0,1024.1,100.0,18.0,0,0,1.0,0.0,0.0,0.0,0.0,7.74,6242,7940,1381,1698,2536,1512,754,0,56
2024-02-16 00:00:00,7.5,7.5,1.1,63.83,10.8,0.4,92.0,1024.2,100.0,20.0,0,0,1.0,0.0,0.0,0.0,0.0,6.98,6002,7594,1381,1690,2152,1527,791,0,54
2024-02-16 01:00:00,6.1,6.1,0.9,69.71,10.1,0.7,150.0,1024.3,90.0,18.0,0,0,0.0,0.0,1.0,0.0,0.0,6.35,5808,7664,1378,1711,2165,1497,860,0,52
2024-02-16 02:00:00,6.8,6.8,0.8,65.81,4.3,3.4,98.0,1024.5,99.9,20.0,0,0,1.0,0.0,0.0,0.0,0.0,5.18,5735,7660,1379,1649,2195,1504,882,0,48
2024-02-16 03:00:00,6.7,6.7,-0.3,61.01,5.4,0.0,74.0,1024.7,99.9,20.0,0,0,1.0,0.0,0.0,0.0,0.0,5.11,5638,7635,1389,1690,2155,1493,858,0,50
2024-02-16 04:00:00,6.2,6.2,-1.0,59.91,4.3,0.0,65.0,1024.6,100.0,20.0,0,0,1.0,0.0,0.0,0.0,0.0,4.99,5657,7520,1389,1713,2133,1491,737,0,53
2024-02-16 05:00:00,6.2,6.2,-0.9,60.48,5.8,3.5,117.0,1024.4,100.0,20.0,0,0,1.0,0.0,0.0,0.0,0.0,4.86,5907,7515,1392,1699,2152,1491,725,1,55
2024-02-16 06:00:00,6.2,6.2,-0.3,62.85,7.9,0.2,320.0,1024.7,99.9,20.0,0,0,1.0,0.0,0.0,0.0,0.0,5.04,6391,7335,1392,1412,2213,1507,750,0,57
2024-02-16 07:00:00,6.0,6.0,-0.1,64.82,8.6,0.3,97.0,1024.8,99.9,20.0,0,0,1.0,0.0,0.0,0.0,0.0,5.27,7172,7285,1390,1269,2293,1517,754,2,58
2024-02-16 08:00:00,6.3,6.3,0.1,64.65,6.8,3.6,62.0,1025.3,99.9,20.0,0,0,1.0,0.0,0.0,0.0,0.0,7.67,7510,7603,1391,1485,2263,1521,749,134,59
2024-02-16 09:00:00,6.8,6.8,0.1,62.47,7.9,3.6,63.0,1025.8,100.0,20.0,0,1,1.0,0.0,0.0,0.0,0.0,7.82,7390,7611,1367,1291,2233,1505,755,399,60
2024-02-16 10:00:00,8.0,8.0,0.8,60.47,11.5,3.7,54.0,1025.9,90.0,20.0,0,1,0.0,0.0,1.0,0.0,0.0,7.05,7040,7634,1349,1129,2250,1500,757,589,58
2024-02-16 11:00:00,9.0,9.0,1.1,57.6,14.8,4.0,35.0,1026.2,90.0,20.0,0,1,0.0,0.0,1.0,0.0,0.0,6.48,6678,7532,1366,900,2265,1472,730,741,58
2024-02-16 12:00:00,10.3,10.3,1.1,52.96,15.5,3.7,80.0,1026.2,61.7,20.0,0,1,0.0,0.0,1.0,0.0,0.0,5.44,6379,7260,1349,707,2203,1380,712,849,56
2024-02-16 13:00:00,11.6,11.6,0.9,47.65,14.4,3.5,197.0,1025.7,12.5,20.0,0,1,0.0,0.0,0.0,0.0,0.0,4.23,6336,7045,1375,602,2078,1317,740,871,58
2024-02-16 14:00:00,13.0,13.0,1.6,45.93,17.6,3.9,37.0,1025.1,29.7,20.0,0,1,0.0,0.0,1.0,0.0,0.0,5.24,6228,6923,1370,526,2108,1322,747,795,54
2024-02-16 15:00:00,13.0,13.0,1.3,45.07,18.4,3.9,47.0,1024.8,48.4,20.0,0,1,0.0,0.0,1.0,0.0,0.0,5.24,6342,6805,1373,560,2111,1323,741,637,59
2024-02-16 16:00:00,13.0,13.0,0.7,43.01,19.1,7.1,353.0,1024.7,39.5,20.0,0,1,0.0,0.0,1.0,0.0,0.0,5.38,6702,6864,1381,686,2159,1480,753,346,57
2024-02-16 17:00:00,11.1,11.1,3.1,57.86,19.1,7.5,63.0,1025.0,28.3,20.0,0,0,0.0,0.0,1.0,0.0,0.0,6.27,7040,7000,1384,835,2430,1502,737,54,57
2024-02-16 18:00:00,9.1,9.1,3.1,66.52,18.7,3.9,71.0,1025.5,1.3,19.9,0,0,0.0,0.0,0.0,0.0,0.0,7.6,7584,7206,1385,757,2746,1513,745,0,58
2024-02-16 19:00:00,6.9,6.9,3.6,79.73,18.0,3.9,99.0,1026.4,36.9,11.3,0,0,0.0,0.0,1.0,0.0,0.0,9.89,7656,7271,1384,727,2836,1523,741,0,59
2024-02-16 20:00:00,5.7,5.7,3.0,83.12,15.8,3.9,89.0,1027.0,46.6,10.2,0,0,0.0,0.0,1.0,0.0,0.0,9.12,7532,7097,1382,695,2678,1524,759,0,59
2024-02-16 21:00:00,5.8,5.8,2.8,81.3,15.5,3.6,80.0,1027.3,88.5,10.0,0,0,0.0,0.0,1.0,0.0,0.0,8.51,7230,7062,1382,597,2749,1525,749,0,59
2024-02-16 22:00:00,6.0,4.6,2.8,80.16,12.2,6.9,70.0,1027.7,99.2,11.8,0,0,1.0,0.0,0.0,0.0,0.0,8.0,6646,6912,1383,471,2723,1523,761,0,57
2024-02-16 23:00:00,6.0,6.0,2.7,79.14,11.9,3.6,80.0,1027.8,99.9,11.9,0,0,1.0,0.0,0.0,0.0,0.0,7.78,6185,6763,1395,404,2660,1511,738,0,55
2024-02-17 00:00:00,6.0,6.0,2.7,79.13,9.0,3.6,60.0,1027.7,100.0,11.9,0,0,1.0,0.0,0.0,0.0,0.0,7.28,5847,6258,1394,350,2191,1519,746,0,55
2024-02-17 01:00:00,5.8,5.8,2.7,80.07,6.1,3.6,61.0,1028.0,100.0,11.9,0,0,1.0,0.0,0.0,0.0,0.0,6.29,5638,6304,1399,347,2256,1507,739,0,55
2024-02-17 02:00:00,5.8,5.8,2.6,79.59,7.2,3.6,60.0,1028.0,100.0,11.0,0,0,1.0,0.0,0.0,0.0,0.0,6.42,5519,6191,1399,298,2196,1506,738,0,55
2024-02-17 03:00:00,5.8,5.8,2.7,80.2,7.2,3.6,48.0,1028.1,100.0,10.9,0,0,1.0,0.0,0.0,0.0,0.0,6.03,5455,6079,1399,232,2150,1503,740,0,56
2024-02-17 04:00:00,5.8,5.8,2.6,79.74,6.8,3.6,86.0,1027.9,100.0,10.0,0,0,1.0,0.0,0.0,0.0,0.0,5.95,5459,6064,1399,206,2161,1500,743,0,56
2024-02-17 05:00:00,5.6,5.6,2.7,81.37,5.8,0.3,14.0,1027.8,100.0,9.9,0,0,1.0,0.0,0.0,0.0,0.0,5.55,5531,6099,1398,225,2189,1496,735,0,56
2024-02-17 06:00:00,5.6,5.6,2.9,82.48,5.8,3.4,31.0,1028.0,100.0,9.9,0,0,1.0,0.0,0.0,0.0,0.0,5.51,5752,6174,1397,229,2254,1500,737,0,56
2024-02-17 07:00:00,5.5,5.5,2.6,81.32,8.3,0.3,59.0,1028.0,100.0,9.9,0,0,1.0,0.0,0.0,0.0,0.0,6.0,6019,6357,1397,210,2437,1504,749,2,56
2024-02-17 08:00:00,5.3,5.3,2.7,83.01,9.4,3.6,64.0,1028.5,100.0,9.9,0,0,1.0,0.0,0.0,0.0,0.0,5.88,6442,6622,1398,184,2582,1506,813,82,55
2024-02-17 09:00:00,4.4,4.4,2.8,89.71,9.0,3.6,103.0,1029.1,100.0,3.5,0,0,1.0,0.0,0.0,0.0,0.0,6.03,6628,6746,1397,133,2548,1507,866,239,55
2024-02-17 10:00:00,4.2,4.2,2.7,89.84,9.4,3.9,109.0,1029.6,100.0,5.0,0,0,1.0,0.0,0.0,0.0,0.0,5.53,6618,6817,1400,71,2544,1510,872,364,56
2024-02-17 11:00:00,4.2,4.2,2.6,89.78,9.0,3.9,167.0,1029.7,100.0,5.1,0,0,1.0,0.0,0.0,0.0,0.0,5.66,6452,6698,1398,45,2394,1493,870,440,55
2024-02-17 12:00:00,4.7,4.7,2.4,85.08,8.6,3.7,178.0,1029.7,100.0,7.0,0,1,1.0,0.0,0.0,0.0,0.0,2.93,6311,6758,1398,42,2406,1494,875,488,53
2024-02-17 13:00:00,5.2,5.2,2.7,83.83,11.2,3.7,190.0,1029.4,100.0,7.9,0,1,1.0,0.0,0.0,0.0,0.0,2.98,6198,6767,1397,17,2415,1502,895,483,53
2024-02-17 14:00:00,5.9,5.9,3.0,82.08,11.5,3.7,191.0,1029.1,100.0,7.0,0,1,1.0,0.0,0.0,0.0,0.0,3.16,6028,6643,1397,14,2365,1495,858,461,55
2024-02-17 15:00:00,6.2,6.2,3.1,80.89,12.6,3.9,192.0,1028.8,100.0,7.1,0,1,1.0,0.0,0.0,0.0,0.0,4.19,6034,6506,1399,11,2313,1498,817,411,55
2024-02-17 16:00:00,6.9,5.5,3.3,78.15,13.7,7.2,211.0,1028.6,100.0,7.1,0,1,1.0,0.0,0.0,0.0,0.0,5.58,6221,6277,1399,15,2319,1496,755,238,53
2024-02-17 17:00:00,7.1,5.8,3.3,77.21,14.0,7.2,210.0,1028.4,100.0,7.1,0,0,1.0,0.0,0.0,0.0,0.0,6.7,6692,6281,1400,19,2482,1515,767,41,55
2024-02-17 18:00:00,6.9,5.5,3.2,77.27,13.3,7.2,200.0,1028.3,99.9,7.0,0,0,1.0,0.0,0.0,0.0,0.0,7.59,7203,6482,1401,28,2596,1526,876,0,55
2024-02-17 19:00:00,6.3,4.9,3.1,80.21,13.7,7.0,200.0,1028.6,88.0,6.3,0,0,0.0,0.0,1.0,0.0,0.0,8.81,7305,6749,1399,40,2834,1527,893,0,55
2024-02-17 20:00:00,5.3,5.3,2.7,83.47,14.4,3.6,211.0,1028.8,83.9,5.3,0,0,0.0,0.0,1.0,0.0,0.0,11.34,7162,6653,1402,57,2711,1529,899,0,56
2024-02-17 21:00:00,4.2,4.2,2.6,88.96,14.0,3.9,211.0,1028.7,46.1,5.3,0,0,0.0,0.0,1.0,0.0,0.0,8.95,6834,6597,1399,61,2662,1531,886,0,56
2024-02-17 22:00:00,3.6,3.6,2.1,90.04,14.8,3.9,211.0,1028.8,0.0,4.4,0,0,0.0,0.0,0.0,0.0,0.0,8.04,6375,6577,1397,70,2643,1529,882,0,56
2024-02-17 23:00:00,3.3,3.3,1.9,90.02,17.3,3.9,211.0,1028.8,0.0,4.4,0,0,0.0,0.0,0.0,0.0,0.0,7.43,5846,6871,1394,297,2336,1521,825,0,54
2024-02-18 00:00:00,2.7,0.6,1.4,91.3,17.3,7.2,211.0,1028.8,0.0,5.3,0,0,0.0,0.0,0.0,0.0,0.0,7.2,5446,6259,1382,401,1953,1544,819,0,52
2024-02-18 01:00:00,2.1,2.1,1.1,93.07,15.1,3.9,212.0,1028.5,0.0,4.4,0,0,0.0,0.0,0.0,0.0,0.0,6.91,5200,6076,1381,401,1876,1524,821,0,52
2024-02-18 02:00:00,1.6,1.6,0.7,93.24,15.5,3.8,211.0,1028.4,0.0,3.5,0,0,0.0,0.0,0.0,0.0,0.0,6.21,5113,6018,1382,401,1862,1524,820,0,52
2024-02-18 03:00:00,1.4,-0.8,0.7,95.07,14.4,7.2,221.0,1028.1,0.0,3.5,0,0,0.0,0.0,0.0,0.0,0.0,5.48,5091,6004,1383,379,1862,1524,824,0,52
2024-02-18 04:00:00,0.9,-1.4,0.4,96.32,13.3,7.2,221.0,1027.8,0.0,3.5,0,0,0.0,0.0,0.0,0.0,0.0,5.14,5099,6003,1383,379,1862,1523,829,0,53
2024-02-18 05:00:00,0.9,-1.4,0.4,96.3,13.3,7.1,231.0,1027.8,0.0,3.5,0,0,0.0,0.0,0.0,0.0,0.0,5.02,5119,6003,1383,347,1862,1523,829,0,53
2024-02-18 06:00:00,1.1,-1.2,0.6,96.5,12.6,7.2,240.0,1028.1,0.0,4.4,0,0,0.0,0.0,0.0,0.0,0.0,5.0,5179,6025,1383,331,1932,1528,822,0,53
2024-02-18 07:00:00,0.5,0.5,-0.2,95.12,9.0,3.4,232.0,1028.0,2.7,3.4,0,0,0.0,0.0,0.0,0.0,0.0,4.85,5488,6426,1383,346,2337,1446,826,0,53
2024-02-18 08:00:00,0.1,0.1,-0.4,96.42,3.6,0.3,6.0,1028.7,52.7,1.9,0,0,0.0,0.0,1.0,0.0,0.0,4.6,5683,6646,1382,253,2381,1443,826,0,52
2024-02-18 09:00:00,2.2,2.2,1.9,97.9,4.7,0.1,70.0,1029.2,54.0,2.9,0,1,0.0,0.0,1.0,0.0,0.0,4.9,5935,6549,1397,104,2469,1462,870,202,46
2024-02-18 10:00:00,4.4,4.4,2.0,84.15,7.2,3.6,38.0,1029.5,90.8,3.8,0,1,1.0,0.0,0.0,0.0,0.0,4.73,5869,6677,1397,151,2469,1467,863,280,49
2024-02-18 11:00:00,2.8,2.8,1.6,91.98,6.5,3.7,118.0,1029.9,100.0,2.0,0,1,1.0,0.0,0.0,0.0,0.0,4.3,5704,6863,1397,189,2467,1468,859,429,53
2024-02-18 12:00:00,3.3,3.3,1.8,89.94,8.3,0.3,125.0,1030.4,100.0,1.9,0,1,1.0,0.0,0.0,0.0,0.0,4.05,5631,6925,1392,259,2332,1472,866,547,54
2024-02-18 13:00:00,5.1,5.1,2.2,81.11,8.3,3.6,111.0,1030.2,100.0,3.1,0,1,1.0,0.0,0.0,0.0,0.0,4.1,5513,7018,1396,394,2269,1466,879,558,55
2024-02-18 14:00:00,6.7,6.7,2.6,74.95,5.4,3.8,103.0,1029.9,96.8,5.1,0,1,1.0,0.0,0.0,0.0,0.0,4.0,5481,7132,1398,564,2306,1469,863,476,54
2024-02-18 15:00:00,8.1,8.1,2.7,68.74,6.1,3.8,231.0,1029.8,99.8,5.1,0,1,1.0,0.0,0.0,0.0,0.0,3.97,5567,7155,1399,735,2284,1468,864,351,53
2024-02-18 16:00:00,8.1,8.1,3.1,70.73,9.4,3.6,205.0,1029.8,100.0,7.2,0,1,1.0,0.0,0.0,0.0,0.0,4.27,5831,7134,1398,1031,2170,1467,810,200,54
2024-02-18 17:00:00,8.4,8.4,3.3,70.2,11.2,0.4,29.7,1029.6,79.9,9.4,0,0,0.0,0.0,1.0,0.0,0.0,5.26,6195,6967,1396,1247,2026,1468,738,34,55
2024-02-18 18:00:00,7.9,7.9,4.0,76.59,10.8,3.6,68.0,1030.0,99.9,9.1,0,0,1.0,0.0,0.0,0.0,0.0,6.01,6612,7044,1397,905,2405,1519,762,0,56
2024-02-18 19:00:00,7.3,7.3,3.7,77.52,7.9,3.6,58.0,1030.6,100.0,10.0,0,0,1.0,0.0,0.0,0.0,0.0,6.9,6742,7289,1398,825,2618,1546,848,0,55
2024-02-18 20:00:00,6.8,6.8,3.6,80.45,5.4,3.4,109.0,1030.6,99.4,8.1,0,0,1.0,0.0,0.0,0.0,0.0,7.18,6719,7434,1400,1034,2552,1537,853,0,55
2024-02-18 21:00:00,6.2,6.2,3.5,82.7,5.8,0.3,7.0,1030.5,90.0,7.1,0,0,0.0,0.0,1.0,0.0,0.0,7.02,6480,7345,1399,1016,2477,1531,866,0,56
2024-02-18 22:00:00,6.0,6.0,3.5,83.87,5.4,0.0,28.0,1030.6,90.8,6.2,0,0,1.0,0.0,0.0,0.0,0.0,6.47,6050,7083,1399,934,2335,1507,850,0,54
2024-02-18 23:00:00,6.0,6.0,3.6,84.47,5.0,0.3,342.0,1030.5,100.0,5.3,0,0,1.0,0.0,0.0,0.0,0.0,5.98,5633,7071,1399,891,2326,1527,872,0,54
2024-02-19 00:00:00,6.0,6.0,3.6,85.05,5.4,0.3,338.0,1030.4,100.0,5.3,0,0,1.0,0.0,0.0,0.0,0.0,5.73,5395,6803,1399,1034,2001,1525,791,0,52
2024-02-19 01:00:00,6.3,6.3,3.2,80.68,7.9,0.3,352.0,1030.5,100.0,9.0,0,0,1.0,0.0,0.0,0.0,0.0,5.39,5243,6330,1378,948,1723,1507,723,0,51
2024-02-19 02:00:00,6.6,5.2,2.4,74.56,13.0,7.1,61.0,1030.2,100.0,14.5,0,0,1.0,0.0,0.0,0.0,0.0,4.4,5115,6117,1374,772,1671,1510,735,0,54
2024-02-19 03:00:00,6.1,4.6,1.2,70.95,17.3,7.5,61.0,1030.2,99.4,19.4,0,0,1.0,0.0,0.0,0.0,0.0,4.46,5210,6094,1376,791,1649,1505,718,0,55
2024-02-19 04:00:00,5.0,3.3,-0.3,68.62,24.8,7.5,62.0,1029.9,87.4,20.0,0,0,0.0,0.0,1.0,0.0,0.0,4.48,5253,6053,1380,745,1647,1506,718,0,55
2024-02-19 05:00:00,4.6,2.8,-0.9,67.33,24.8,7.5,62.0,1029.8,98.6,20.0,0,0,1.0,0.0,0.0,0.0,0.0,4.39,5444,6026,1381,594,1740,1511,744,0,56
